                                       1                                        2                                        3                                        4                                        5                                        6                                        7                                        8 
                          version_number                                 compiler                                    build                         MESA_SDK_version                             math_backend                                     date                                burn_min1                                burn_min2 
                                 "12778"                               "gfortran"                                  "9.2.0"                    "x86_64-linux-20.3.2"                                 "CRMATH"                               "20200614"                  5.0000000000000000E+001                  1.0000000000000000E+003 

                                    1030                  2.5777427267275276E+006                  2.0000000000000000E-002                  2.6852900988720888E-003                  2.8456229670732858E-001                  0.0000000000000000E+000                                        0                                        0 
                                    1040                  2.8908769623001060E+006                  2.0000000000000000E-002                  2.4614804846589534E-003                  2.7501965572486520E-001                  0.0000000000000000E+000                                        0                                        0 
                                    1050                  3.3075578934664526E+006                  2.0000000000000000E-002                  2.2658040461723591E-003                  2.6617589284314824E-001                  0.0000000000000000E+000                                        0                                        0 
                                    1060                  3.9397021905115363E+006                  2.0000000000000000E-002                  2.1007473817214314E-003                  2.5822945048362922E-001                  0.0000000000000000E+000                                        0                                        0 
                                    1070                  5.2183651628592107E+006                  2.0000000000000000E-002                  1.9627804944731459E-003                  2.5127622153035933E-001                  0.0000000000000000E+000                                        0                                        0 
                                    1080                  8.1143171707885535E+006                  2.0000000000000000E-002                  1.8173959460882053E-003                  2.4376820858143947E-001                  0.0000000000000000E+000                                        0                                        0 
                                    1090                  1.1082584192261424E+007                  2.0000000000000000E-002                  1.6516769038010892E-003                  2.3509046716156776E-001                  0.0000000000000000E+000                                        0                                        0 
                                    1100                  1.3205164794905521E+007                  2.0000000000000000E-002                  1.4961094575341432E-003                  2.2674076479323385E-001                  0.0000000000000000E+000                                        0                                        0 
                                    1110                  1.4778334481649086E+007                  2.0000000000000000E-002                  1.3523862560070486E-003                  2.1881252163804379E-001                  0.0000000000000000E+000                                        0                                        0 
                                    1120                  1.6040731349728305E+007                  2.0000000000000000E-002                  1.2173746170327823E-003                  2.1125557363674541E-001                  0.0000000000000000E+000                                        0                                        0 
                                    1130                  1.7152321082451351E+007                  2.0000000000000000E-002                  1.0905493156966534E-003                  2.0404026051563695E-001                  0.0000000000000000E+000                                        0                                        0 
                                    1140                  1.8234292993056547E+007                  2.0000000000000000E-002                  9.7319223497903265E-004                  1.9715905406200021E-001                  0.0000000000000000E+000                                        0                                        0 
                                    1150                  1.9399125340911701E+007                  2.0000000000000000E-002                  8.6411829245659896E-004                  1.9055957610673799E-001                  0.0000000000000000E+000                                        0                                        0 
                                    1160                  2.0750339757067770E+007                  2.0000000000000000E-002                  7.6190520105826845E-004                  1.8415377358756665E-001                  0.0000000000000000E+000                                        0                                        0 
                                    1170                  2.2365636656298041E+007                  2.0000000000000000E-002                  6.6620088252512127E-004                  1.7790367679075358E-001                  0.0000000000000000E+000                                        0                                        0 
                                    1180                  2.4320578031958576E+007                  2.0000000000000000E-002                  5.7795800466335168E-004                  1.7179466212324154E-001                  0.0000000000000000E+000                                        0                                        0 
                                    1190                  2.6709336141925443E+007                  2.0000000000000000E-002                  4.9721698457262870E-004                  1.6581884046537004E-001                  0.0000000000000000E+000                                        0                                        0 
                                    1200                  2.9653413768185165E+007                  2.0000000000000000E-002                  4.2391489658555174E-004                  1.5997916923354075E-001                  0.0000000000000000E+000                                        0                                        0 
                                    1210                  3.3316424076901082E+007                  2.0000000000000000E-002                  3.5725657507499969E-004                  1.5428045339396201E-001                  0.0000000000000000E+000                                        0                                        0 
                                    1220                  3.7899575653211460E+007                  2.0000000000000000E-002                  2.9686435781793927E-004                  1.4875817960544122E-001                  0.0000000000000000E+000                                        0                                        0 
                                    1230                  4.3577598872896917E+007                  2.0000000000000000E-002                  2.4141206738292662E-004                  1.4354535492071796E-001                  0.0000000000000000E+000                                        0                                        0 
                                    1240                  5.0599249167884804E+007                  2.0000000000000000E-002                  1.9053357202299443E-004                  1.3875169447949837E-001                  0.0000000000000000E+000                                        0                                        0 
                                    1250                  5.9431073981183372E+007                  2.0000000000000000E-002                  1.4867635953884811E-004                  1.3434954335511451E-001                  0.0000000000000000E+000                                        0                                        0 
                                    1260                  7.0646371204717964E+007                  2.0000000000000000E-002                  1.1483648317283480E-004                  1.3028700168656532E-001                  0.0000000000000000E+000                                        0                                        0 
                                    1270                  8.5008771842486903E+007                  2.0000000000000000E-002                  8.8581951896484051E-005                  1.2652289513830905E-001                  0.0000000000000000E+000                                        0                                        0 
                                    1280                  1.0326204141960107E+008                  2.0000000000000000E-002                  6.8407908460023974E-005                  1.2304094750101109E-001                  0.0000000000000000E+000                                        0                                        0 
                                    1290                  1.2647777852884671E+008                  2.0000000000000000E-002                  5.2035298314338840E-005                  1.1983677773605682E-001                  0.0000000000000000E+000                                        0                                        0 
                                    1300                  1.5628412135400942E+008                  2.0000000000000000E-002                  3.8909143551493558E-005                  1.1690137653332926E-001                  0.0000000000000000E+000                                        0                                        0 
                                    1310                  1.9498619123865455E+008                  2.0000000000000000E-002                  2.8359553193149479E-005                  1.1422743265232027E-001                  0.0000000000000000E+000                                        0                                        0 
                                    1320                  2.4607557222537184E+008                  2.0000000000000000E-002                  2.0232508025611303E-005                  1.1180155788465966E-001                  0.0000000000000000E+000                                        0                                        0 
                                    1330                  3.1474761275483382E+008                  2.0000000000000000E-002                  1.4079721064501080E-005                  1.0959970402050440E-001                  0.0000000000000000E+000                                        0                                        0 
                                    1340                  4.0960550612798226E+008                  2.0000000000000000E-002                  9.6746796233997506E-006                  1.0758755092028571E-001                  0.0000000000000000E+000                                        0                                        0 
                                    1350                  5.4031583858412266E+008                  2.0000000000000000E-002                  6.8000128294791267E-006                  1.0572827712871094E-001                  0.0000000000000000E+000                                        0                                        0 
                                    1360                  7.1482026324147785E+008                  2.0000000000000000E-002                  4.8557855935408897E-006                  1.0402258101808541E-001                  0.0000000000000000E+000                                        0                                        0 
                                    1370                  9.4391068570217085E+008                  2.0000000000000000E-002                  3.4570331079596240E-006                  1.0247187359758589E-001                  0.0000000000000000E+000                                        0                                        0 
                                    1380                  1.2479088509857662E+009                  2.0000000000000000E-002                  2.4094275839628511E-006                  1.0106221977825522E-001                  0.0000000000000000E+000                                        0                                        0 
                                    1390                  1.6623999171813679E+009                  2.0000000000000000E-002                  1.6301488126846814E-006                  9.9780322341350189E-002                  0.0000000000000000E+000                                        0                                        0 
                                    1400                  2.2370284128749332E+009                  2.0000000000000000E-002                  1.1193996357469468E-006                  9.8603011577985331E-002                  0.0000000000000000E+000                                        0                                        0 
                                    1410                  3.0105535883994856E+009                  2.0000000000000000E-002                  7.9911003366797206E-007                  9.7515386416461167E-002                  0.0000000000000000E+000                                        0                                        0 
                                    1420                  4.0165137265166183E+009                  2.0000000000000000E-002                  5.8494595899575834E-007                  9.6511722606455505E-002                  0.0000000000000000E+000                                        0                                        0 
                                    1430                  5.2966973858870049E+009                  2.0000000000000000E-002                  4.3538346320099016E-007                  9.5585630656699241E-002                  0.0000000000000000E+000                                        0                                        0 
                                    1440                  6.9111892501675043E+009                  2.0000000000000000E-002                  3.2695981523251708E-007                  9.4730407196286781E-002                  0.0000000000000000E+000                                        0                                        0 
                                    1450                  8.9635482025786247E+009                  2.0000000000000000E-002                  2.4543961792109369E-007                  9.3937374092179254E-002                  0.0000000000000000E+000                                        0                                        0 
                                    1455                  1.0000000000000000E+010                  2.0000000000000000E-002                  2.1712955182842313E-007                  9.3618532834086179E-002                  0.0000000000000000E+000                                        0                                        0 
